レースID,ワイド,馬連,三連複,馬番1,馬番2,馬番3,30分前,10分前,5分前,オッズ,最低オッズ,最大オッズ,人気,取得時刻
202510020610,0,1,0,1,4,-1,1,0,0,10.8,-1.0,-1.0,1,1213
202510020610,0,1,0,1,6,-1,1,0,0,11.2,-1.0,-1.0,2,1213
202510020610,0,1,0,1,5,-1,1,0,0,15.3,-1.0,-1.0,3,1213
202510020610,0,1,0,4,6,-1,1,0,0,15.4,-1.0,-1.0,4,1213
202510020610,0,1,0,5,6,-1,1,0,0,15.5,-1.0,-1.0,5,1213
202510020610,0,1,0,1,8,-1,1,0,0,16.0,-1.0,-1.0,6,1213
202510020610,0,1,0,4,5,-1,1,0,0,17.4,-1.0,-1.0,7,1213
202510020610,0,1,0,4,8,-1,1,0,0,17.5,-1.0,-1.0,8,1213
202510020610,0,1,0,6,8,-1,1,0,0,20.5,-1.0,-1.0,9,1213
202510020610,0,1,0,1,2,-1,1,0,0,23.7,-1.0,-1.0,10,1213
202510020610,0,1,0,6,7,-1,1,0,0,26.1,-1.0,-1.0,11,1213
202510020610,0,1,0,4,7,-1,1,0,0,26.1,-1.0,-1.0,12,1213
202510020610,0,1,0,5,8,-1,1,0,0,27.8,-1.0,-1.0,13,1213
202510020610,0,1,0,1,3,-1,1,0,0,28.2,-1.0,-1.0,14,1213
202510020610,0,1,0,1,7,-1,1,0,0,29.6,-1.0,-1.0,15,1213
202510020610,0,1,0,3,4,-1,1,0,0,30.2,-1.0,-1.0,16,1213
202510020610,0,1,0,4,9,-1,1,0,0,32.5,-1.0,-1.0,17,1213
202510020610,0,1,0,7,8,-1,1,0,0,34.4,-1.0,-1.0,18,1213
202510020610,0,1,0,1,9,-1,1,0,0,35.5,-1.0,-1.0,19,1213
202510020610,0,1,0,2,6,-1,1,0,0,35.6,-1.0,-1.0,20,1213
202510020610,0,1,0,8,9,-1,1,0,0,36.2,-1.0,-1.0,21,1213
202510020610,0,1,0,5,9,-1,1,0,0,37.6,-1.0,-1.0,22,1213
202510020610,0,1,0,3,6,-1,1,0,0,37.7,-1.0,-1.0,23,1213
202510020610,0,1,0,2,5,-1,1,0,0,38.6,-1.0,-1.0,24,1213
202510020610,0,1,0,6,9,-1,1,0,0,38.7,-1.0,-1.0,25,1213
202510020610,0,1,0,2,4,-1,1,0,0,39.5,-1.0,-1.0,26,1213
202510020610,0,1,0,3,5,-1,1,0,0,42.0,-1.0,-1.0,27,1213
202510020610,0,1,0,5,7,-1,1,0,0,42.3,-1.0,-1.0,28,1213
202510020610,0,1,0,3,8,-1,1,0,0,45.8,-1.0,-1.0,29,1213
202510020610,0,1,0,2,8,-1,1,0,0,52.2,-1.0,-1.0,30,1213
