レースID,ワイド,馬連,三連複,馬番1,馬番2,馬番3,30分前,10分前,5分前,オッズ,最低オッズ,最大オッズ,人気,取得時刻
202502011003,1,0,0,3,7,-1,1,0,0,-1,4.9,5.3,1,1172
202502011003,1,0,0,3,8,-1,1,0,0,-1,6.7,7.3,2,1172
202502011003,1,0,0,7,8,-1,1,0,0,-1,6.7,7.4,3,1172
202502011003,1,0,0,3,13,-1,1,0,0,-1,6.9,7.5,4,1172
202502011003,1,0,0,7,16,-1,1,0,0,-1,8.1,8.7,5,1172
202502011003,1,0,0,5,7,-1,1,0,0,-1,8.6,9.2,6,1172
202502011003,1,0,0,1,3,-1,1,0,0,-1,9.0,9.7,7,1172
202502011003,1,0,0,7,13,-1,1,0,0,-1,9.1,9.9,8,1172
202502011003,1,0,0,1,13,-1,1,0,0,-1,9.4,10.0,9,1172
202502011003,1,0,0,3,16,-1,1,0,0,-1,9.5,10.3,10,1172
202502011003,1,0,0,3,5,-1,1,0,0,-1,10.4,11.3,11,1172
202502011003,1,0,0,1,7,-1,1,0,0,-1,10.7,11.6,12,1172
202502011003,1,0,0,13,16,-1,1,0,0,-1,11.2,11.9,13,1172
202502011003,1,0,0,8,13,-1,1,0,0,-1,11.8,12.7,14,1172
202502011003,1,0,0,8,16,-1,1,0,0,-1,11.9,12.7,15,1172
202502011003,1,0,0,7,9,-1,1,0,0,-1,12.8,13.6,16,1172
202502011003,1,0,0,1,8,-1,1,0,0,-1,12.9,13.7,17,1172
202502011003,1,0,0,1,5,-1,1,0,0,-1,14.4,15.2,18,1172
202502011003,1,0,0,5,8,-1,1,0,0,-1,16.1,17.2,19,1172
202502011003,1,0,0,3,9,-1,1,0,0,-1,17.2,18.4,20,1172
202502011003,1,0,0,5,13,-1,1,0,0,-1,17.5,18.6,21,1172
202502011003,1,0,0,10,13,-1,1,0,0,-1,18.7,19.6,22,1172
202502011003,1,0,0,8,9,-1,1,0,0,-1,19.0,20.1,23,1172
202502011003,1,0,0,5,16,-1,1,0,0,-1,19.8,21.1,24,1172
202502011003,1,0,0,1,16,-1,1,0,0,-1,19.9,20.9,25,1172
202502011003,1,0,0,3,4,-1,1,0,0,-1,20.3,21.6,26,1172
202502011003,1,0,0,7,12,-1,1,0,0,-1,21.1,22.5,27,1172
202502011003,1,0,0,3,10,-1,1,0,0,-1,21.3,22.7,28,1172
202502011003,1,0,0,7,15,-1,1,0,0,-1,21.6,22.9,29,1172
202502011003,1,0,0,3,12,-1,1,0,0,-1,21.7,23.1,30,1172
