レースID,ワイド,馬連,三連複,馬番1,馬番2,馬番3,30分前,10分前,5分前,オッズ,最低オッズ,最大オッズ,人気,取得時刻
202510020605,1,0,0,3,4,-1,0,0,1,-1,1.5,1.6,1,1187
202510020605,1,0,0,1,3,-1,0,0,1,-1,2.0,2.5,2,1187
202510020605,1,0,0,3,8,-1,0,0,1,-1,2.3,2.9,3,1187
202510020605,1,0,0,3,6,-1,0,0,1,-1,2.9,3.7,4,1187
202510020605,1,0,0,1,4,-1,0,0,1,-1,4.1,5.9,5,1187
202510020605,1,0,0,4,6,-1,0,0,1,-1,4.5,6.1,6,1187
202510020605,1,0,0,4,8,-1,0,0,1,-1,4.6,6.4,7,1187
202510020605,1,0,0,2,3,-1,0,0,1,-1,5.2,6.6,8,1187
202510020605,1,0,0,1,8,-1,0,0,1,-1,6.5,8.2,9,1187
202510020605,1,0,0,3,5,-1,0,0,1,-1,7.3,9.2,10,1187
202510020605,1,0,0,1,6,-1,0,0,1,-1,7.9,9.6,11,1187
202510020605,1,0,0,2,4,-1,0,0,1,-1,8.3,10.8,12,1187
202510020605,1,0,0,6,8,-1,0,0,1,-1,10.6,12.7,13,1187
202510020605,1,0,0,4,5,-1,0,0,1,-1,10.8,13.9,14,1187
202510020605,1,0,0,3,7,-1,0,0,1,-1,12.5,15.4,15,1187
202510020605,1,0,0,2,6,-1,0,0,1,-1,13.6,15.2,16,1187
202510020605,1,0,0,2,8,-1,0,0,1,-1,15.0,17.2,17,1187
202510020605,1,0,0,1,2,-1,0,0,1,-1,15.4,18.2,18,1187
202510020605,1,0,0,1,5,-1,0,0,1,-1,19.8,23.0,19,1187
202510020605,1,0,0,5,6,-1,0,0,1,-1,20.2,22.3,20,1187
202510020605,1,0,0,4,7,-1,0,0,1,-1,20.6,26.1,21,1187
202510020605,1,0,0,5,8,-1,0,0,1,-1,23.3,26.5,22,1187
202510020605,1,0,0,2,5,-1,0,0,1,-1,25.3,26.9,23,1187
202510020605,1,0,0,1,7,-1,0,0,1,-1,26.6,30.4,24,1187
202510020605,1,0,0,6,7,-1,0,0,1,-1,30.8,33.4,25,1187
202510020605,1,0,0,7,8,-1,0,0,1,-1,35.9,40.1,26,1187
202510020605,1,0,0,2,7,-1,0,0,1,-1,42.6,44.5,27,1187
202510020605,1,0,0,5,7,-1,0,0,1,-1,49.1,50.7,28,1187
