レースID,ワイド,馬連,三連複,馬番1,馬番2,馬番3,30分前,10分前,5分前,オッズ,最低オッズ,最大オッズ,人気,取得時刻
202502011006,1,0,0,12,15,-1,0,0,1,-1,2.0,2.3,1,1191
202502011006,1,0,0,9,15,-1,0,0,1,-1,2.6,3.2,2,1191
202502011006,1,0,0,3,15,-1,0,0,1,-1,3.2,3.9,3,1191
202502011006,1,0,0,9,12,-1,0,0,1,-1,3.6,4.6,4,1191
202502011006,1,0,0,8,15,-1,0,0,1,-1,4.0,4.7,5,1191
202502011006,1,0,0,3,12,-1,0,0,1,-1,4.4,5.5,6,1191
202502011006,1,0,0,8,12,-1,0,0,1,-1,5.0,6.2,7,1191
202502011006,1,0,0,3,9,-1,0,0,1,-1,5.3,6.2,8,1191
202502011006,1,0,0,8,9,-1,0,0,1,-1,8.3,9.8,9,1191
202502011006,1,0,0,3,8,-1,0,0,1,-1,8.8,10.1,10,1191
202502011006,1,0,0,7,12,-1,0,0,1,-1,11.6,13.6,11,1191
202502011006,1,0,0,5,12,-1,0,0,1,-1,12.5,14.6,12,1191
202502011006,1,0,0,4,15,-1,0,0,1,-1,13.0,15.1,13,1191
202502011006,1,0,0,5,15,-1,0,0,1,-1,13.6,16.0,14,1191
202502011006,1,0,0,2,15,-1,0,0,1,-1,13.8,16.1,15,1191
202502011006,1,0,0,7,15,-1,0,0,1,-1,15.0,17.7,16,1191
202502011006,1,0,0,2,12,-1,0,0,1,-1,17.5,20.5,17,1191
202502011006,1,0,0,2,3,-1,0,0,1,-1,19.6,21.5,18,1191
202502011006,1,0,0,3,5,-1,0,0,1,-1,20.8,22.8,19,1191
202502011006,1,0,0,3,4,-1,0,0,1,-1,23.4,25.7,20,1191
202502011006,1,0,0,3,7,-1,0,0,1,-1,23.5,25.8,21,1191
202502011006,1,0,0,7,9,-1,0,0,1,-1,24.3,27.2,22,1191
202502011006,1,0,0,5,9,-1,0,0,1,-1,24.7,27.7,23,1191
202502011006,1,0,0,2,9,-1,0,0,1,-1,26.0,29.1,24,1191
202502011006,1,0,0,6,15,-1,0,0,1,-1,29.6,34.3,25,1191
202502011006,1,0,0,4,12,-1,0,0,1,-1,29.7,35.0,26,1191
202502011006,1,0,0,4,9,-1,0,0,1,-1,30.9,34.7,27,1191
202502011006,1,0,0,7,8,-1,0,0,1,-1,31.0,33.4,28,1191
202502011006,1,0,0,5,8,-1,0,0,1,-1,34.3,37.1,29,1191
202502011006,1,0,0,2,8,-1,0,0,1,-1,36.2,39.1,30,1191
