レースID,ワイド,馬連,三連複,馬番1,馬番2,馬番3,30分前,10分前,5分前,オッズ,最低オッズ,最大オッズ,人気,取得時刻
202503020608,0,0,1,13,14,15,0,1,0,231.0,-1.0,-1.0,84,1205
202503020608,0,0,1,3,11,13,0,1,0,231.5,-1.0,-1.0,85,1205
202503020608,0,0,1,1,2,3,0,1,0,245.3,-1.0,-1.0,86,1205
202503020608,0,0,1,3,13,14,0,1,0,258.4,-1.0,-1.0,87,1205
202503020608,0,0,1,3,4,10,0,1,0,264.1,-1.0,-1.0,88,1205
202503020608,0,0,1,2,3,6,0,1,0,267.7,-1.0,-1.0,89,1205
202503020608,0,0,1,4,6,12,0,1,0,271.1,-1.0,-1.0,90,1205
202503020608,0,0,1,9,12,15,0,1,0,283.9,-1.0,-1.0,91,1205
202503020608,0,0,1,3,10,12,0,1,0,284.7,-1.0,-1.0,92,1205
202503020608,0,0,1,4,11,13,0,1,0,291.3,-1.0,-1.0,93,1205
202503020608,0,0,1,2,6,12,0,1,0,307.0,-1.0,-1.0,94,1205
202503020608,0,0,1,11,14,15,0,1,0,324.6,-1.0,-1.0,95,1205
202503020608,0,0,1,4,9,15,0,1,0,325.5,-1.0,-1.0,96,1205
202503020608,0,0,1,3,4,6,0,1,0,335.2,-1.0,-1.0,97,1205
202503020608,0,0,1,11,13,15,0,1,0,336.1,-1.0,-1.0,98,1205
202503020608,0,0,1,5,13,15,0,1,0,337.3,-1.0,-1.0,99,1205
202503020608,0,0,1,3,6,12,0,1,0,342.3,-1.0,-1.0,100,1205
202503020608,0,0,1,2,3,4,0,1,0,16.1,-1.0,-1.0,1,1205
202503020608,0,0,1,2,3,12,0,1,0,19.5,-1.0,-1.0,2,1205
202503020608,0,0,1,2,4,12,0,1,0,23.0,-1.0,-1.0,3,1205
202503020608,0,0,1,3,4,12,0,1,0,26.9,-1.0,-1.0,4,1205
202503020608,0,0,1,2,3,5,0,1,0,30.2,-1.0,-1.0,5,1205
202503020608,0,0,1,2,4,5,0,1,0,38.8,-1.0,-1.0,6,1205
202503020608,0,0,1,2,5,12,0,1,0,42.7,-1.0,-1.0,7,1205
202503020608,0,0,1,3,4,5,0,1,0,43.3,-1.0,-1.0,8,1205
202503020608,0,0,1,2,4,14,0,1,0,46.8,-1.0,-1.0,9,1205
202503020608,0,0,1,4,5,12,0,1,0,48.9,-1.0,-1.0,10,1205
202503020608,0,0,1,2,4,15,0,1,0,49.3,-1.0,-1.0,11,1205
202503020608,0,0,1,2,12,15,0,1,0,52.5,-1.0,-1.0,12,1205
202503020608,0,0,1,2,3,15,0,1,0,54.0,-1.0,-1.0,13,1205
202503020608,0,0,1,4,12,15,0,1,0,54.5,-1.0,-1.0,14,1205
202503020608,0,0,1,2,3,11,0,1,0,55.0,-1.0,-1.0,15,1205
202503020608,0,0,1,4,12,14,0,1,0,55.8,-1.0,-1.0,16,1205
202503020608,0,0,1,2,12,14,0,1,0,56.2,-1.0,-1.0,17,1205
202503020608,0,0,1,2,3,14,0,1,0,56.2,-1.0,-1.0,18,1205
202503020608,0,0,1,3,5,12,0,1,0,56.9,-1.0,-1.0,19,1205
202503020608,0,0,1,2,3,13,0,1,0,61.8,-1.0,-1.0,20,1205
202503020608,0,0,1,3,12,15,0,1,0,62.8,-1.0,-1.0,21,1205
202503020608,0,0,1,2,4,11,0,1,0,63.1,-1.0,-1.0,22,1205
202503020608,0,0,1,2,4,13,0,1,0,64.6,-1.0,-1.0,23,1205
202503020608,0,0,1,3,4,15,0,1,0,65.5,-1.0,-1.0,24,1205
202503020608,0,0,1,3,4,14,0,1,0,66.4,-1.0,-1.0,25,1205
202503020608,0,0,1,2,12,13,0,1,0,72.5,-1.0,-1.0,26,1205
202503020608,0,0,1,2,11,12,0,1,0,76.6,-1.0,-1.0,27,1205
202503020608,0,0,1,3,4,11,0,1,0,80.4,-1.0,-1.0,28,1205
202503020608,0,0,1,4,12,13,0,1,0,82.2,-1.0,-1.0,29,1205
202503020608,0,0,1,3,4,13,0,1,0,85.5,-1.0,-1.0,30,1205
202503020608,0,0,1,4,11,12,0,1,0,85.9,-1.0,-1.0,31,1205
202503020608,0,0,1,3,12,14,0,1,0,86.2,-1.0,-1.0,32,1205
202503020608,0,0,1,3,12,13,0,1,0,90.1,-1.0,-1.0,33,1205
202503020608,0,0,1,3,11,12,0,1,0,91.6,-1.0,-1.0,34,1205
202503020608,0,0,1,4,14,15,0,1,0,92.2,-1.0,-1.0,35,1205
202503020608,0,0,1,2,5,15,0,1,0,92.4,-1.0,-1.0,36,1205
202503020608,0,0,1,4,5,14,0,1,0,93.4,-1.0,-1.0,37,1205
202503020608,0,0,1,12,14,15,0,1,0,93.7,-1.0,-1.0,38,1205
202503020608,0,0,1,4,5,15,0,1,0,101.4,-1.0,-1.0,39,1205
202503020608,0,0,1,2,14,15,0,1,0,104.4,-1.0,-1.0,40,1205
202503020608,0,0,1,2,5,14,0,1,0,104.7,-1.0,-1.0,41,1205
202503020608,0,0,1,5,12,14,0,1,0,108.4,-1.0,-1.0,42,1205
202503020608,0,0,1,5,12,15,0,1,0,109.9,-1.0,-1.0,43,1205
202503020608,0,0,1,12,13,15,0,1,0,115.3,-1.0,-1.0,44,1205
202503020608,0,0,1,3,5,15,0,1,0,115.7,-1.0,-1.0,45,1205
202503020608,0,0,1,11,12,15,0,1,0,130.1,-1.0,-1.0,46,1205
202503020608,0,0,1,12,13,14,0,1,0,131.0,-1.0,-1.0,47,1205
202503020608,0,0,1,2,5,13,0,1,0,134.3,-1.0,-1.0,48,1205
202503020608,0,0,1,2,13,15,0,1,0,136.3,-1.0,-1.0,49,1205
202503020608,0,0,1,2,5,11,0,1,0,139.1,-1.0,-1.0,50,1205
