レースID,ワイド,馬連,三連複,馬番1,馬番2,馬番3,30分前,10分前,5分前,オッズ,最低オッズ,最大オッズ,人気,取得時刻
202510020607,0,0,1,2,3,11,0,1,0,141.4,-1.0,-1.0,50,1197
202510020607,0,0,1,1,10,12,0,1,0,147.6,-1.0,-1.0,51,1197
202510020607,0,0,1,3,6,10,0,1,0,148.9,-1.0,-1.0,52,1197
202510020607,0,0,1,1,3,13,0,1,0,150.7,-1.0,-1.0,53,1197
202510020607,0,0,1,2,7,16,0,1,0,152.2,-1.0,-1.0,54,1197
202510020607,0,0,1,2,6,7,0,1,0,156.0,-1.0,-1.0,55,1197
202510020607,0,0,1,7,8,10,0,1,0,157.1,-1.0,-1.0,56,1197
202510020607,0,0,1,2,8,16,0,1,0,158.8,-1.0,-1.0,57,1197
202510020607,0,0,1,7,8,16,0,1,0,160.4,-1.0,-1.0,58,1197
202510020607,0,0,1,3,6,8,0,1,0,160.4,-1.0,-1.0,59,1197
202510020607,0,0,1,2,6,10,0,1,0,161.9,-1.0,-1.0,60,1197
202510020607,0,0,1,1,4,6,0,1,0,166.2,-1.0,-1.0,61,1197
202510020607,0,0,1,1,6,16,0,1,0,167.5,-1.0,-1.0,62,1197
202510020607,0,0,1,2,6,8,0,1,0,172.0,-1.0,-1.0,63,1197
202510020607,0,0,1,3,8,16,0,1,0,172.7,-1.0,-1.0,64,1197
202510020607,0,0,1,3,10,16,0,1,0,173.2,-1.0,-1.0,65,1197
202510020607,0,0,1,1,8,11,0,1,0,174.8,-1.0,-1.0,66,1197
202510020607,0,0,1,2,10,16,0,1,0,182.0,-1.0,-1.0,67,1197
202510020607,0,0,1,1,3,15,0,1,0,182.5,-1.0,-1.0,68,1197
202510020607,0,0,1,1,10,11,0,1,0,189.0,-1.0,-1.0,69,1197
202510020607,0,0,1,1,4,12,0,1,0,190.5,-1.0,-1.0,70,1197
202510020607,0,0,1,3,4,10,0,1,0,192.0,-1.0,-1.0,71,1197
202510020607,0,0,1,1,6,12,0,1,0,192.9,-1.0,-1.0,72,1197
202510020607,0,0,1,1,2,13,0,1,0,194.4,-1.0,-1.0,73,1197
202510020607,0,0,1,2,4,7,0,1,0,195.2,-1.0,-1.0,74,1197
202510020607,0,0,1,3,4,8,0,1,0,208.9,-1.0,-1.0,75,1197
202510020607,0,0,1,7,10,16,0,1,0,210.6,-1.0,-1.0,76,1197
202510020607,0,0,1,3,7,12,0,1,0,217.1,-1.0,-1.0,77,1197
202510020607,0,0,1,8,10,16,0,1,0,222.6,-1.0,-1.0,78,1197
202510020607,0,0,1,1,6,11,0,1,0,223.5,-1.0,-1.0,79,1197
202510020607,0,0,1,3,6,16,0,1,0,225.1,-1.0,-1.0,80,1197
202510020607,0,0,1,6,7,8,0,1,0,230.7,-1.0,-1.0,81,1197
202510020607,0,0,1,3,10,11,0,1,0,231.9,-1.0,-1.0,82,1197
202510020607,0,0,1,1,2,15,0,1,0,237.6,-1.0,-1.0,83,1197
202510020607,0,0,1,2,4,8,0,1,0,241.4,-1.0,-1.0,84,1197
202510020607,0,0,1,2,6,16,0,1,0,245.6,-1.0,-1.0,85,1197
202510020607,0,0,1,1,10,13,0,1,0,248.5,-1.0,-1.0,86,1197
202510020607,0,0,1,2,3,12,0,1,0,250.0,-1.0,-1.0,87,1197
202510020607,0,0,1,1,4,16,0,1,0,251.8,-1.0,-1.0,88,1197
202510020607,0,0,1,1,8,13,0,1,0,251.9,-1.0,-1.0,89,1197
202510020607,0,0,1,3,4,6,0,1,0,253.4,-1.0,-1.0,90,1197
202510020607,0,0,1,2,7,11,0,1,0,254.5,-1.0,-1.0,91,1197
202510020607,0,0,1,3,8,11,0,1,0,254.6,-1.0,-1.0,92,1197
202510020607,0,0,1,4,7,8,0,1,0,256.2,-1.0,-1.0,93,1197
202510020607,0,0,1,2,10,11,0,1,0,258.2,-1.0,-1.0,94,1197
202510020607,0,0,1,1,12,16,0,1,0,259.6,-1.0,-1.0,95,1197
202510020607,0,0,1,1,11,16,0,1,0,263.8,-1.0,-1.0,96,1197
202510020607,0,0,1,2,7,12,0,1,0,266.0,-1.0,-1.0,97,1197
202510020607,0,0,1,3,7,11,0,1,0,271.5,-1.0,-1.0,98,1197
202510020607,0,0,1,2,4,10,0,1,0,272.6,-1.0,-1.0,99,1197
202510020607,0,0,1,6,7,10,0,1,0,276.0,-1.0,-1.0,100,1197
202510020607,0,0,1,1,3,7,0,1,0,20.9,-1.0,-1.0,1,1197
202510020607,0,0,1,1,2,3,0,1,0,22.7,-1.0,-1.0,2,1197
202510020607,0,0,1,1,2,7,0,1,0,26.5,-1.0,-1.0,3,1197
202510020607,0,0,1,1,7,8,0,1,0,34.9,-1.0,-1.0,4,1197
202510020607,0,0,1,1,3,10,0,1,0,42.6,-1.0,-1.0,5,1197
202510020607,0,0,1,1,3,8,0,1,0,42.6,-1.0,-1.0,6,1197
202510020607,0,0,1,1,7,10,0,1,0,46.0,-1.0,-1.0,7,1197
202510020607,0,0,1,1,2,10,0,1,0,49.0,-1.0,-1.0,8,1197
202510020607,0,0,1,2,3,7,0,1,0,50.0,-1.0,-1.0,9,1197
202510020607,0,0,1,1,2,8,0,1,0,50.2,-1.0,-1.0,10,1197
202510020607,0,0,1,1,3,6,0,1,0,53.4,-1.0,-1.0,11,1197
202510020607,0,0,1,1,4,7,0,1,0,54.2,-1.0,-1.0,12,1197
202510020607,0,0,1,1,7,12,0,1,0,55.0,-1.0,-1.0,13,1197
202510020607,0,0,1,1,3,4,0,1,0,58.1,-1.0,-1.0,14,1197
202510020607,0,0,1,1,2,6,0,1,0,60.9,-1.0,-1.0,15,1197
202510020607,0,0,1,2,3,8,0,1,0,61.3,-1.0,-1.0,16,1197
202510020607,0,0,1,2,3,10,0,1,0,64.7,-1.0,-1.0,17,1197
202510020607,0,0,1,1,3,12,0,1,0,69.7,-1.0,-1.0,18,1197
202510020607,0,0,1,1,6,7,0,1,0,70.5,-1.0,-1.0,19,1197
202510020607,0,0,1,2,3,6,0,1,0,74.3,-1.0,-1.0,20,1197
202510020607,0,0,1,1,2,4,0,1,0,77.4,-1.0,-1.0,21,1197
202510020607,0,0,1,1,2,16,0,1,0,78.1,-1.0,-1.0,22,1197
202510020607,0,0,1,1,7,16,0,1,0,79.1,-1.0,-1.0,23,1197
202510020607,0,0,1,1,3,16,0,1,0,82.9,-1.0,-1.0,24,1197
202510020607,0,0,1,1,8,10,0,1,0,89.5,-1.0,-1.0,25,1197
202510020607,0,0,1,1,2,12,0,1,0,93.1,-1.0,-1.0,26,1197
202510020607,0,0,1,3,7,8,0,1,0,96.2,-1.0,-1.0,27,1197
202510020607,0,0,1,1,6,10,0,1,0,97.3,-1.0,-1.0,28,1197
202510020607,0,0,1,3,7,10,0,1,0,98.1,-1.0,-1.0,29,1197
202510020607,0,0,1,2,7,8,0,1,0,98.1,-1.0,-1.0,30,1197
202510020607,0,0,1,1,3,11,0,1,0,100.1,-1.0,-1.0,31,1197
202510020607,0,0,1,2,3,16,0,1,0,104.2,-1.0,-1.0,32,1197
202510020607,0,0,1,2,3,4,0,1,0,104.9,-1.0,-1.0,33,1197
202510020607,0,0,1,1,2,11,0,1,0,107.7,-1.0,-1.0,34,1197
202510020607,0,0,1,2,7,10,0,1,0,109.1,-1.0,-1.0,35,1197
202510020607,0,0,1,1,4,8,0,1,0,109.1,-1.0,-1.0,36,1197
202510020607,0,0,1,1,8,16,0,1,0,110.7,-1.0,-1.0,37,1197
202510020607,0,0,1,1,10,16,0,1,0,113.3,-1.0,-1.0,38,1197
202510020607,0,0,1,1,7,11,0,1,0,113.6,-1.0,-1.0,39,1197
202510020607,0,0,1,1,8,12,0,1,0,114.2,-1.0,-1.0,40,1197
202510020607,0,0,1,1,4,10,0,1,0,121.2,-1.0,-1.0,41,1197
202510020607,0,0,1,1,6,8,0,1,0,128.1,-1.0,-1.0,42,1197
202510020607,0,0,1,1,7,13,0,1,0,129.3,-1.0,-1.0,43,1197
202510020607,0,0,1,3,6,7,0,1,0,131.4,-1.0,-1.0,44,1197
202510020607,0,0,1,3,4,7,0,1,0,135.8,-1.0,-1.0,45,1197
202510020607,0,0,1,3,8,10,0,1,0,136.1,-1.0,-1.0,46,1197
202510020607,0,0,1,1,7,15,0,1,0,136.7,-1.0,-1.0,47,1197
202510020607,0,0,1,3,7,16,0,1,0,137.3,-1.0,-1.0,48,1197
202510020607,0,0,1,2,8,10,0,1,0,139.3,-1.0,-1.0,49,1197
202510020607,0,0,1,2,3,11,0,1,0,141.4,-1.0,-1.0,50,1197
