レースID,ワイド,馬連,三連複,馬番1,馬番2,馬番3,30分前,10分前,5分前,オッズ,最低オッズ,最大オッズ,人気,取得時刻
202510020608,1,0,0,2,3,-1,0,1,0,-1,4.0,4.4,1,1203
202510020608,1,0,0,3,8,-1,0,1,0,-1,4.2,4.6,2,1203
202510020608,1,0,0,3,5,-1,0,1,0,-1,5.0,5.5,3,1203
202510020608,1,0,0,2,8,-1,0,1,0,-1,5.2,5.8,4,1203
202510020608,1,0,0,2,5,-1,0,1,0,-1,7.3,8.2,5,1203
202510020608,1,0,0,3,6,-1,0,1,0,-1,8.1,8.8,6,1203
202510020608,1,0,0,5,8,-1,0,1,0,-1,8.4,9.3,7,1203
202510020608,1,0,0,2,6,-1,0,1,0,-1,9.1,10.0,8,1203
202510020608,1,0,0,3,13,-1,0,1,0,-1,10.1,10.9,9,1203
202510020608,1,0,0,3,10,-1,0,1,0,-1,10.5,11.4,10,1203
202510020608,1,0,0,6,8,-1,0,1,0,-1,11.1,12.2,11,1203
202510020608,1,0,0,8,10,-1,0,1,0,-1,12.0,13.1,12,1203
202510020608,1,0,0,3,4,-1,0,1,0,-1,12.6,13.6,13,1203
202510020608,1,0,0,2,13,-1,0,1,0,-1,14.1,15.4,14,1203
202510020608,1,0,0,2,10,-1,0,1,0,-1,14.3,15.5,15,1203
202510020608,1,0,0,5,13,-1,0,1,0,-1,14.6,15.7,16,1203
202510020608,1,0,0,5,6,-1,0,1,0,-1,14.6,15.8,17,1203
202510020608,1,0,0,5,10,-1,0,1,0,-1,15.2,16.3,18,1203
202510020608,1,0,0,3,11,-1,0,1,0,-1,16.0,17.2,19,1203
202510020608,1,0,0,4,8,-1,0,1,0,-1,16.1,17.4,20,1203
202510020608,1,0,0,8,13,-1,0,1,0,-1,17.9,19.5,21,1203
202510020608,1,0,0,6,13,-1,0,1,0,-1,18.2,19.2,22,1203
202510020608,1,0,0,2,4,-1,0,1,0,-1,19.6,21.3,23,1203
202510020608,1,0,0,2,11,-1,0,1,0,-1,20.5,22.1,24,1203
202510020608,1,0,0,4,5,-1,0,1,0,-1,21.3,22.9,25,1203
202510020608,1,0,0,8,11,-1,0,1,0,-1,21.9,23.6,26,1203
202510020608,1,0,0,3,16,-1,0,1,0,-1,23.6,25.4,27,1203
202510020608,1,0,0,6,10,-1,0,1,0,-1,24.5,25.8,28,1203
202510020608,1,0,0,3,15,-1,0,1,0,-1,24.8,26.6,29,1203
202510020608,1,0,0,5,11,-1,0,1,0,-1,25.2,26.9,30,1203
